date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:34:24	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_h.T	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_h.T	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.1.mouse.js)
19:34:24	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_h.C	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_h.C	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.1.mouse.js)
19:34:25	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_h.H	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_h.H	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.1.mouse.js)
19:34:25	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_h.m	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_h.m	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.1.mouse.js)
19:34:26	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_h.bv.c	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_h.bv.c	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.1.mouse.js)
19:34:26	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_h.cC	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_h.cC	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.1.mouse.js)
19:34:26	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_h.M	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_h.M	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.1.mouse.js)
19:34:27	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_h.cc	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_h.cc	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.1.mouse.js)
19:34:27	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_h.t	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_h.t	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.1.mouse.js)
19:34:27	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_h.t.c	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_h.t.c	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.1.mouse.js)
19:34:28	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_h.z	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_h.z	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.1.mouse.js)
19:34:28	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.g	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.g	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.1.mouse.js)
19:34:29	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.js	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.js	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:29	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.cC	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.cC	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:30	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.cc	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.cc	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:30	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.fh	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.fh	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:30	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.C	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.C	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:31	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.t	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.t	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:31	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.m	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.m	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:31	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.gz	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.gz	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:32	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.T	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.T	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:32	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/clutter_delete_all.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/clutter_delete_all.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:33	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/clutter_delete_all_p.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/clutter_delete_all_p.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:33	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/miniatures_o365.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/miniatures_o365.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:34	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/swipe_notclutter.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/swipe_notclutter.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:34	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/swipe_notclutter_p.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/swipe_notclutter_p.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:34	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/listview_busstop_bottom.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/listview_busstop_bottom.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:35	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/listview_busstop_empty.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/listview_busstop_empty.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:35	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/listview_busstop_middle.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/listview_busstop_middle.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:36	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/listview_buscheck_top.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/listview_buscheck_top.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:36	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/listview_buscheck_single.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/listview_buscheck_single.62.delayed	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:37	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/clear1x1.gif	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/clear1x1.gif	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:37	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.hh	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.hh	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:38	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.jS	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.jS	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:38	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.h	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.h	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:38	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.Z	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.Z	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:39	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.Q.g	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.Q.g	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:39	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.gZ	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.gZ	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:39	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.c	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.c	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:40	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.M	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.M	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:40	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.G	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.G	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:41	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_y.H	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_y.H	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:41	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_b.z	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_b.z	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:41	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/r_jpg.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/r_jpg.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:42	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/thinking16_blue.gif	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/thinking16_blue.gif	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:42	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/thinking24.gif	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/thinking24.gif	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:43	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/thinking32_blue.gif	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/thinking32_blue.gif	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:43	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/loading_whitebg.gif	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/loading_whitebg.gif	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:43	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/office_logo_white_small.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/office_logo_white_small.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:44	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/olk_logo_white_cropped.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/olk_logo_white_cropped.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:44	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/swipe_selection.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/swipe_selection.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:44	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/dc-msg.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/dc-msg.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:45	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_b.cc	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_b.cc	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:45	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_b.t	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_b.t	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:46	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_b.g	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_b.g	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:46	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_b.C	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_b.C	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:46	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_b.T	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_b.T	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:47	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_b.M	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_b.M	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:47	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_b.Z	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_b.Z	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:47	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_b.H	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_b.H	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:48	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/_b.m	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/_b.m	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:48	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/mark_not_clutter.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/mark_not_clutter.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:48	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/mark_not_clutter_h.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/mark_not_clutter_h.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:49	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/event_accepted.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/event_accepted.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:49	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/event_declined.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/event_declined.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:50	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/event_tentative.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/event_tentative.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:50	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/voicemail_irm.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/voicemail_irm.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:50	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/task.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/task.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:51	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/task_reoccurring.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/task_reoccurring.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:51	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/task_red.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/task_red.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
19:34:51	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202022%2009:24:44%20GMT	http://www.securedvolcemail.com/sima/index2_files/task_red_h.png	F:/Shared/phishing_websites/phishing52/phishing52/www.securedvolcemail.com/sima/index2_files/task_red_h.png	(from https://r4.res.office365.com/owa/prem/16.2478.1.2588899/scripts/boot.worldwide.2.mouse.js)
